date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:52:59	675/675	---M-Z	200	added ('OK')	text/css	date:Thu,%2022%20Jun%202023%2008:59:14%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://kit.baliniz.com/payze/)
01:52:59	2180/2180	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/tiny-slider/tiny-slider.css?ver=2.9.3	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/tiny-slider/tiny-sliderf342.css	(from https://kit.baliniz.com/payze/)
01:53:00	30939/30939	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20May%202023%2006:49:08%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-681.css?ver=1683442148	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-68126ba.css	(from https://kit.baliniz.com/payze/)
01:53:00	18468/18468	---M-Z	200	added ('OK')	text/css	date:Thu,%2022%20Jun%202023%2008:59:14%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.14.0	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/animations/animations.mindf38.css	(from https://kit.baliniz.com/payze/)
01:53:00	146236/146236	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jul%202023%2023:53:00%20GMT	https://kit.baliniz.com/payze/2022/06/09/new-saas-online-payment-platform-raises-15-million-per-year/	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/2022/06/09/new-saas-online-payment-platform-raises-15-million-per-year/index.html	(from https://kit.baliniz.com/payze/)
01:53:00	1827/1827	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2027%20Mar%202023%2008:26:42%20GMT	https://kit.baliniz.com/payze/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=1.0.0	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/themes/hello-elementor/assets/js/hello-frontend.min8a54.js	(from https://kit.baliniz.com/payze/)
01:53:01	116897/116897	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jul%202023%2023:53:01%20GMT	https://kit.baliniz.com/payze/category/economy/	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/category/economy/index.html	(from https://kit.baliniz.com/payze/)
01:53:02	4958/4958	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2022%20Jun%202023%2008:59:14%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.14.0	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/js/webpack.runtime.mindf38.js	(from https://kit.baliniz.com/payze/)
01:53:02	52789/52789	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2022%20Jun%202023%2008:59:12%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.14.0	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/js/frontend-modules.mindf38.js	(from https://kit.baliniz.com/payze/)
01:53:03	12198/12198	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2022%20Jun%202023%2008:59:16%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://kit.baliniz.com/payze/)
01:53:03	21438/21438	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Jun%202023%2006:58:47%20GMT	https://kit.baliniz.com/payze/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-includes/js/jquery/ui/core.min3f14.js	(from https://kit.baliniz.com/payze/)
01:53:03	40788/40788	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2022%20Jun%202023%2008:59:12%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.14.0	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/js/frontend.mindf38.js	(from https://kit.baliniz.com/payze/)
01:53:03	4449/4449	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/sticky-element.js?ver=2.6.1	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/sticky-elementc141.js	(from https://kit.baliniz.com/payze/)
01:53:03	3232/3232	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/nav-menu.js?ver=2.6.1	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/nav-menuc141.js	(from https://kit.baliniz.com/payze/)
01:53:04	2267/2267	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/mailchimp.js?ver=2.6.1	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/mailchimpc141.js	(from https://kit.baliniz.com/payze/)
01:53:04	2009/2009	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/fun-fact.js?ver=2.6.1	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/fun-factc141.js	(from https://kit.baliniz.com/payze/)
01:53:04	3501/3501	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/animated-text.js?ver=2.6.1	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/animated-textc141.js	(from https://kit.baliniz.com/payze/)
01:53:04	2428/2428	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/client-logo.js?ver=2.6.1	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/client-logoc141.js	(from https://kit.baliniz.com/payze/)
01:53:05	32011/32011	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/tiny-slider/tiny-slider.js?ver=2.9.3	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/tiny-slider/tiny-sliderf342.js	(from https://kit.baliniz.com/payze/)
01:53:05	0/0	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Jul%202023%2023:53:05%20GMT	https://kit.baliniz.com/payze/?jkit-ajax-request=jkit_elements	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/indexe2f2.html	(from https://kit.baliniz.com/payze/)
01:53:05	2697/2697	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/testimonials.js?ver=2.6.1	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/testimonialsc141.js	(from https://kit.baliniz.com/payze/)
01:53:05	6260/6260	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/post-pagination.js?ver=2.6.1	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/js/elements/post-paginationc141.js	(from https://kit.baliniz.com/payze/)
01:53:07	431/431	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Mar%202023%2006:34:36%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	(from https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/css/elements/main.css?ver=2.6.1)
01:53:10	213952/213952	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Jun%202023%2008:59:14%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.20.0	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.eot	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
01:53:10	94248/94248	---M--	200	added ('OK')	font/woff2	date:Thu,%2022%20Jun%202023%2008:59:14%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.20.0	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.woff2	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
01:53:12	115572/115572	---M--	200	added ('OK')	font/woff	date:Thu,%2022%20Jun%202023%2008:59:14%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.20.0	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.woff	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
01:53:14	213792/213792	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2022%20Jun%202023%2008:59:14%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.20.0	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.ttf	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
01:53:17	321759/321759	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Jun%202023%2008:59:14%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.20.0	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.svg	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
01:53:17	78394/78394	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2006:14:30%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/entrepreneur-doing-contactless-payment-usint-smartphone-e1655014470763.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/entrepreneur-doing-contactless-payment-usint-smartphone-e1655014470763.jpg	(from https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-546.css?ver=1683442473)
01:53:17	146322/146322	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2006:14:42%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/checking-banking-account-e1655014482599.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/checking-banking-account-e1655014482599.jpg	(from https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-546.css?ver=1683442473)
01:53:17	151392/151392	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2006:14:56%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/womans-hand-using-credit-card-machine-for-restaurant-payment-e1655014496871.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/womans-hand-using-credit-card-machine-for-restaurant-payment-e1655014496871.jpg	(from https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-546.css?ver=1683442473)
01:53:18	110347/110347	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jun%202022%2006:15:09%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/customer-using-her-smartphone-to-make-mobile-payment-with-electr-e1655014509591.jpg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/2022/06/customer-using-her-smartphone-to-make-mobile-payment-with-electr-e1655014509591.jpg	(from https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-546.css?ver=1683442473)
01:53:20	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:22	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:25	76764/76764	---M--	200	added ('OK')	font/woff2	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:26	90060/90060	---M--	200	added ('OK')	font/woff	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:27	134040/134040	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:28	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:30	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:32	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:33	13276/13276	---M--	200	added ('OK')	font/woff2	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:35	16276/16276	---M--	200	added ('OK')	font/woff	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:36	33736/33736	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:39	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:41	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:44	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:46	78196/78196	---M--	200	added ('OK')	font/woff2	date:Thu,%2022%20Jun%202023%2008:59:16%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:48	101652/101652	---M--	200	added ('OK')	font/woff	date:Thu,%2022%20Jun%202023%2008:59:16%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:49	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2022%20Jun%202023%2008:59:16%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:50	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2022%20Jun%202023%2008:59:15%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://kit.baliniz.com/payze/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.14.0)
01:53:54	1108005/1108005	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2007%20Mar%202023%2006:34:31%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.eot?bv8d8l	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.eot	(from https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.1)
01:53:55	401140/401140	---M--	200	added ('OK')	font/woff2	date:Tue,%2007%20Mar%202023%2006:34:27%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff2?bv8d8l	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff2	(from https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.1)
01:53:58	507320/507320	---M--	200	added ('OK')	font/woff	date:Tue,%2007%20Mar%202023%2006:34:27%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff?bv8d8l	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff	(from https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.1)
01:54:00	892000/892000	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2007%20Mar%202023%2006:34:27%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.ttf?bv8d8l	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.ttf	(from https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.1)
01:54:03	2733431/2733431	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Mar%202023%2006:34:31%20GMT	https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.svg?bv8d8l	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.svg	(from https://kit.baliniz.com/payze/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.1)
01:54:04	154201/154201	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20May%202023%2014:46:45%20GMT	https://kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-623.css?ver=1683470805	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-content/uploads/sites/27/elementor/css/post-623f65a.css	(from https://kit.baliniz.com/payze/about/)
01:54:06	61208/61208	---MCZ	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:54:06%20GMT	https://kit.baliniz.com/payze/wp-json/wp/v2/pages/623	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/wp/v2/pages/623.json	(from https://kit.baliniz.com/payze/about/)
01:54:07	2312/2312	---M-Z	200	added ('OK')	application/json	date:Sun,%2023%20Jul%202023%2023:54:07%20GMT	https://kit.baliniz.com/payze/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkit.baliniz.com%2Fpayze%2Fabout%2F	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/wp-json/oembed/1.0/embed269b.json	(from https://kit.baliniz.com/payze/about/)
01:54:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Jul%202023%2023:54:08%20GMT	https://kit.baliniz.com/payze/?p=623	C:/Users/K/Desktop/dev/payze/payze/kit.baliniz.com/payze/index5024.html	(from https://kit.baliniz.com/payze/about/)
